NaN,1.96,2.06,2.16,2.26,2.36,2.46,2.56,2.66,2.76,2.86,2.96,3.06,3.16,3.26,3.36,3.46,3.56,3.66,3.76,3.86,3.96,4.06,4.16,4.26,4.36,4.46,4.56,4.66,4.76,4.86,4.96,5.06,5.16,5.26,5.36,5.46,5.56,5.66,5.76,5.86,5.87,5.96,6.06,6.16,6.26,6.36,6.46,6.56,6.66,6.76,6.86,6.96,7.06,7.56,8.06,8.56,9.06,9.56,10.06,10.56,11.06,11.56,12.06,12.56
3.2,0.62509,0.62509,0.62509,0.62509,0.62509,0.62509,0.62564,0.62564,0.62509,0.62509,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.62564,0.6331,0.64052,0.64701,0.65351,0.65873,0.66395,0.66807,0.67179,0.67442,0.67594,0.67498,0.6672,0.65231,0.63078,0.6023,0.55916,0.51739,0.47816,0.44164,0.40854,0.37579
3.4,0.60199,0.60199,0.60199,0.60199,0.60199,0.60199,0.60256,0.60256,0.60199,0.60199,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.60256,0.61025,0.61794,0.62502,0.6321,0.63798,0.64387,0.64882,0.65342,0.65689,0.65931,0.66208,0.65605,0.64303,0.62337,0.5966,0.55616,0.51571,0.47739,0.44159,0.409,0.37661
3.6,0.57894,0.57894,0.57894,0.57894,0.57894,0.57894,0.57952,0.57952,0.57894,0.57894,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.57952,0.58746,0.59542,0.60287,0.61032,0.61679,0.62327,0.62899,0.63443,0.63871,0.64199,0.64867,0.64469,0.63351,0.6157,0.59065,0.55304,0.51392,0.47649,0.44143,0.40935,0.37732
3.8,0.55606,0.55606,0.55606,0.55606,0.55606,0.55606,0.55666,0.55666,0.55606,0.55606,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.55666,0.56479,0.57294,0.58064,0.58833,0.59532,0.60231,0.60872,0.6149,0.61992,0.62405,0.6347,0.63306,0.62379,0.60781,0.58444,0.54955,0.51189,0.47536,0.44103,0.40954,0.3779
4,0.53328,0.53328,0.53328,0.53328,0.53328,0.53328,0.5339,0.5339,0.53328,0.53328,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.5339,0.54226,0.55063,0.55855,0.56647,0.57379,0.5811,0.58806,0.59488,0.60058,0.60554,0.62008,0.62115,0.61387,0.59967,0.57798,0.54587,0.5096,0.47405,0.44051,0.40959,0.37836
4.2,0.51059,0.51059,0.51059,0.51059,0.51059,0.51059,0.51123,0.51123,0.51059,0.51059,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51123,0.51981,0.52841,0.53655,0.5447,0.55228,0.55987,0.56727,0.57461,0.58088,0.58654,0.60488,0.60887,0.60373,0.59132,0.5713,0.54198,0.50721,0.47259,0.43981,0.4095,0.3787
4.4,0.48794,0.48794,0.48794,0.48794,0.48794,0.48794,0.48861,0.48861,0.48794,0.48794,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.48861,0.4975,0.5064,0.51476,0.52312,0.53091,0.53869,0.54641,0.55411,0.56083,0.56715,0.58912,0.59625,0.59335,0.58276,0.56446,0.53784,0.5045,0.47086,0.4389,0.40926,0.37891
4.6,0.46538,0.46538,0.46538,0.46538,0.46538,0.46538,0.46608,0.46608,0.46538,0.46538,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.46608,0.47526,0.48444,0.49306,0.50167,0.50968,0.51769,0.5257,0.5337,0.54079,0.54759,0.57281,0.58324,0.58268,0.57398,0.55743,0.53339,0.50162,0.469,0.43785,0.40885,0.37898
4.8,0.44291,0.44291,0.44291,0.44291,0.44291,0.44291,0.44365,0.44365,0.44291,0.44291,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.44365,0.45315,0.46266,0.47152,0.48038,0.4886,0.49682,0.50506,0.5133,0.52068,0.52787,0.55604,0.56986,0.5717,0.56499,0.55021,0.52913,0.49861,0.46691,0.43662,0.40828,0.37891
5,0.42045,0.42045,0.42045,0.42045,0.42045,0.42045,0.42121,0.42121,0.42045,0.42045,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.42121,0.43109,0.44096,0.45009,0.45922,0.46767,0.47613,0.48461,0.49311,0.50075,0.50826,0.53887,0.55598,0.56036,0.55577,0.54371,0.52658,0.49594,0.46468,0.43532,0.40764,0.37877
5.2,0.39812,0.39812,0.39812,0.39812,0.39812,0.39812,0.39892,0.39892,0.39812,0.39812,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.39892,0.40914,0.41936,0.42879,0.43822,0.4469,0.45559,0.46431,0.47303,0.48091,0.48872,0.52137,0.54171,0.54861,0.5463,0.53604,0.52025,0.49193,0.46221,0.43376,0.40673,0.37843
5.4,0.37579,0.37579,0.37579,0.37579,0.37579,0.37579,0.37662,0.37662,0.37579,0.37579,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.37662,0.38725,0.39788,0.40761,0.41734,0.42627,0.4352,0.44416,0.45313,0.46124,0.46931,0.50377,0.52678,0.53647,0.53654,0.52816,0.51375,0.48753,0.45948,0.43209,0.40576,0.37802
5.6,0.35355,0.35355,0.35355,0.35355,0.35355,0.35355,0.35442,0.35442,0.35355,0.35355,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.35442,0.36546,0.3765,0.38656,0.39662,0.40581,0.415,0.42419,0.43338,0.44172,0.45004,0.48606,0.51146,0.52389,0.52648,0.52008,0.50708,0.48311,0.45659,0.43017,0.40462,0.37745
5.8,0.33141,0.33141,0.33141,0.33141,0.33141,0.33141,0.33231,0.33231,0.33141,0.33141,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.33231,0.34376,0.3552,0.36559,0.37599,0.38545,0.39491,0.40435,0.41379,0.42235,0.4309,0.46838,0.49585,0.51092,0.51605,0.51176,0.50023,0.47832,0.45339,0.42808,0.40339,0.37679
6,0.30935,0.30935,0.30935,0.30935,0.30935,0.30935,0.31029,0.31029,0.30935,0.30935,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.31029,0.32215,0.33399,0.34473,0.35548,0.36522,0.37497,0.38468,0.39437,0.40317,0.41195,0.45076,0.47997,0.49763,0.50526,0.50321,0.49323,0.47355,0.44999,0.42566,0.40201,0.37597
6.2,0.28734,0.28734,0.28734,0.28734,0.28734,0.28734,0.28832,0.28832,0.28734,0.28734,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.28832,0.3006,0.31287,0.32396,0.33505,0.34511,0.35517,0.36515,0.3751,0.38413,0.39314,0.43321,0.46405,0.48405,0.49408,0.49438,0.48603,0.46842,0.44635,0.42311,0.40044,0.37501
6.4,0.26538,0.26538,0.26538,0.26538,0.26538,0.26538,0.26635,0.26635,0.26538,0.26538,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.26635,0.27913,0.29188,0.30335,0.31482,0.32516,0.3355,0.34576,0.356,0.36526,0.37448,0.4158,0.4481,0.47014,0.48254,0.48525,0.47866,0.46318,0.44249,0.42029,0.3987,0.37391
6.6,0.24418,0.24418,0.24418,0.24418,0.24418,0.24418,0.24512,0.24512,0.24418,0.24418,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.24512,0.25801,0.27089,0.28279,0.29468,0.30531,0.31594,0.3265,0.33702,0.34654,0.35599,0.39849,0.4322,0.45608,0.47067,0.47577,0.47107,0.45791,0.43859,0.41735,0.39679,0.37265
6.8,0.2242,0.2242,0.2242,0.2242,0.2242,0.2242,0.22515,0.22515,0.2242,0.2242,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.22515,0.23767,0.25025,0.26243,0.27462,0.28557,0.29653,0.30737,0.31817,0.32794,0.33763,0.3813,0.41632,0.44178,0.45847,0.46594,0.46418,0.45244,0.43423,0.41412,0.39456,0.37125
7,0.20481,0.20481,0.20481,0.20481,0.20481,0.20481,0.20578,0.20578,0.20481,0.20481,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.20578,0.2183,0.23086,0.24271,0.25455,0.2659,0.27724,0.28839,0.29946,0.30948,0.31942,0.36426,0.4005,0.42741,0.44599,0.45577,0.45605,0.44876,0.43121,0.41082,0.39219,0.36968
7.2,0.1858,0.1858,0.1858,0.1858,0.1858,0.1858,0.18678,0.18678,0.1858,0.1858,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.18678,0.19946,0.21214,0.22391,0.23568,0.24689,0.2581,0.26948,0.28091,0.29122,0.30138,0.34736,0.38479,0.41303,0.43331,0.44531,0.44763,0.44226,0.42637,0.40724,0.38951,0.368
7.4,0.16711,0.16711,0.16711,0.16711,0.16711,0.16711,0.1681,0.1681,0.16711,0.16711,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.1681,0.18097,0.19383,0.2057,0.21758,0.22857,0.23956,0.25097,0.26253,0.27301,0.28345,0.33058,0.36915,0.39868,0.42047,0.4345,0.43886,0.43518,0.42125,0.40366,0.38678,0.36615
7.6,0.1487,0.1487,0.1487,0.1487,0.1487,0.1487,0.14971,0.14971,0.1487,0.1487,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.14971,0.16277,0.17584,0.18786,0.19988,0.21095,0.22201,0.23322,0.24449,0.25492,0.26564,0.31395,0.35362,0.38439,0.40757,0.42343,0.42979,0.42786,0.41581,0.39972,0.38375,0.3641
7.8,0.13073,0.13073,0.13073,0.13073,0.13073,0.13073,0.13173,0.13173,0.13073,0.13073,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.13173,0.14494,0.15814,0.17033,0.18252,0.19369,0.20487,0.21609,0.22733,0.23772,0.24835,0.29744,0.33822,0.37016,0.39464,0.41215,0.42045,0.42032,0.41031,0.39578,0.38063,0.36188
8,0.11351,0.11351,0.11351,0.11351,0.11351,0.11351,0.1145,0.1145,0.11351,0.11351,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.1145,0.12766,0.14084,0.15314,0.16544,0.17675,0.18806,0.19938,0.21072,0.22107,0.23151,0.28108,0.32292,0.35597,0.38165,0.40065,0.41081,0.4125,0.40445,0.39148,0.37729,0.35944
8.2,0.097025,0.097025,0.097025,0.097025,0.097025,0.097025,0.09801,0.09801,0.097025,0.097025,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.09801,0.11106,0.12414,0.13643,0.14873,0.16016,0.1716,0.18303,0.19445,0.20488,0.21537,0.26482,0.30773,0.3419,0.36871,0.38909,0.40093,0.40441,0.39849,0.38716,0.37381,0.35691
8.4,0.081193,0.081193,0.081193,0.081193,0.081193,0.081193,0.082171,0.082171,0.081193,0.081193,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.082171,0.095115,0.10808,0.12029,0.13251,0.14395,0.1554,0.16694,0.17852,0.18905,0.1996,0.24895,0.29267,0.32785,0.35572,0.37745,0.39084,0.39606,0.39217,0.38249,0.3702,0.35415
8.6,0.066011,0.066011,0.066011,0.066011,0.066011,0.066011,0.066982,0.066982,0.066011,0.066011,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.066982,0.079864,0.092763,0.10485,0.11694,0.12829,0.13965,0.15122,0.16287,0.17349,0.18416,0.23357,0.27774,0.31389,0.34279,0.36577,0.38056,0.38751,0.3858,0.37779,0.36633,0.35125
8.8,0.051509,0.051509,0.051509,0.051509,0.051509,0.051509,0.052489,0.052489,0.051509,0.051509,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.052489,0.06522,0.077974,0.09,0.10203,0.11329,0.12455,0.13606,0.14765,0.15827,0.169,0.21863,0.26292,0.30004,0.32992,0.3541,0.37017,0.37945,0.37943,0.37268,0.36244,0.34824
9,0.03727,0.03727,0.03727,0.03727,0.03727,0.03727,0.038275,0.038275,0.03727,0.03727,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.038275,0.051073,0.063878,0.075781,0.087684,0.098869,0.11005,0.12144,0.13291,0.14346,0.1542,0.20413,0.24817,0.28629,0.31716,0.34241,0.35969,0.37042,0.37376,0.36903,0.35822,0.345
9.2,0.022931,0.022931,0.022931,0.022931,0.022931,0.022931,0.023968,0.023968,0.022931,0.022931,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.023968,0.037062,0.050141,0.062048,0.073956,0.08503,0.096104,0.10739,0.11875,0.1292,0.13985,0.18991,0.234,0.27264,0.3045,0.33076,0.34916,0.3612,0.3665,0.36356,0.35401,0.34174
9.4,0.0084481,0.0084481,0.0084481,0.0084481,0.0084481,0.0084481,0.0095223,0.0095223,0.0084481,0.0084481,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.0095223,0.02303,0.036506,0.048591,0.060676,0.071677,0.082678,0.093877,0.10515,0.11552,0.12607,0.17597,0.22036,0.25909,0.29187,0.31909,0.33859,0.35187,0.35858,0.35729,0.34953,0.33823
9.6,-0.006178,-0.006178,-0.006178,-0.006178,-0.006178,-0.006178,-0.0050631,-0.0050631,-0.006178,-0.006178,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,-0.0050631,0.0088403,0.02271,0.035135,0.04756,0.058668,0.069776,0.080917,0.092069,0.10234,0.11281,0.16235,0.20698,0.24582,0.27935,0.30749,0.32799,0.34244,0.35044,0.35071,0.34474,0.33454
9.8,-0.021084,-0.021084,-0.021084,-0.021084,-0.021084,-0.021084,-0.019927,-0.019927,-0.021084,-0.021084,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.019927,-0.0055512,0.0087864,0.021595,0.034404,0.045754,0.057105,0.068321,0.079485,0.089718,0.10007,0.14917,0.19389,0.23291,0.26686,0.29594,0.3174,0.33297,0.34216,0.34398,0.33992,0.33072
10,-0.036257,-0.036257,-0.036257,-0.036257,-0.036257,-0.036257,-0.03507,-0.03507,-0.036257,-0.036257,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.03507,-0.020145,-0.0052691,0.0079072,0.021083,0.032749,0.044414,0.055838,0.067173,0.07747,0.087756,0.13644,0.18101,0.22021,0.25446,0.28438,0.3068,0.32344,0.33376,0.33697,0.33455,0.3266
10.2,-0.051414,-0.051414,-0.051414,-0.051414,-0.051414,-0.051414,-0.050213,-0.050213,-0.051414,-0.051414,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.050213,-0.034897,-0.019622,-0.0059909,0.0076407,0.019641,0.031641,0.043361,0.054978,0.065451,0.075794,0.12414,0.16836,0.2079,0.24232,0.27292,0.29625,0.31388,0.32528,0.32992,0.32925,0.32242
10.4,-0.06624,-0.06624,-0.06624,-0.06624,-0.06624,-0.06624,-0.065031,-0.065031,-0.06624,-0.06624,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.065031,-0.049515,-0.034024,-0.019995,-0.0059655,0.0064075,0.018781,0.03081,0.04271,0.053414,0.063949,0.11232,0.15611,0.19581,0.23033,0.26153,0.28569,0.3043,0.31671,0.32264,0.32354,0.31791
10.6,-0.080642,-0.080642,-0.080642,-0.080642,-0.080642,-0.080642,-0.07943,-0.07943,-0.080642,-0.080642,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.07943,-0.063797,-0.048181,-0.033958,-0.019735,-0.0069843,0.0057665,0.018142,0.030378,0.041353,0.052107,0.10093,0.14428,0.18394,0.21868,0.25035,0.27522,0.29472,0.30869,0.31603,0.3178,0.31327
10.8,-0.094484,-0.094484,-0.094484,-0.094484,-0.094484,-0.094484,-0.093273,-0.093273,-0.094484,-0.094484,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.093273,-0.077607,-0.061954,-0.047627,-0.0333,-0.020329,-0.0073575,0.0053373,0.017928,0.029261,0.040423,0.08983,0.13289,0.17235,0.20732,0.23928,0.26477,0.28511,0.30004,0.30857,0.31175,0.30843
11,-0.10781,-0.10781,-0.10781,-0.10781,-0.10781,-0.10781,-0.1066,-0.1066,-0.10781,-0.10781,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.1066,-0.090923,-0.075252,-0.060896,-0.046539,-0.033474,-0.020409,-0.0074761,0.0054067,0.016962,0.028282,0.078875,0.12187,0.16105,0.19617,0.22823,0.25434,0.27553,0.29136,0.30124,0.30621,0.30351
